event_id_no_cnty	event_date	event_type	sub_event_type	actor1	assoc_actor_1	actor2	assoc_actor_2	region	country	admin1	admin2	admin3	location	latitude	longitude	source	notes	fatalities
40553	11 September 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Sevastopol	Sevastopol		Sevastopol	44.6121	33.5244	ForPost	Around 11 September 2020 (as reported), people protested near Sevastopol, Crimea, against the channelling of water to the city from the Kokkozka river. [size=no report]	0
40460	10 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	Svoboda; National Corps Party; Former Military Forces of Ukraine (2019-)			Europe	Ukraine	Chernivtsi	Chernivtsi Municipality		Chernivtsi	48.2915	25.9403	Svoboda; National Corps	On 10 September 2020, dozens of people, including members of Svoboda, National Corps and veterans, protested in Chernivtsi against the possible inspection of the Ukrainian positions by DPR separatists. [size=dozens]	0
40466	10 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party; Democratic Axe Party; Svoboda; Traditions and Order; Right Sector			Europe	Ukraine	Kiev City	Kiev		Kiev-Holosiivskyi	50.3273	30.5678	Liveuamap; Ukrinform; RFE/RL; Focus; Tradition and Order; Novoye Vremya Ukraine	"On 10 September 2020, about 250 people, including members of National Corps, Democratic Axe, Svoboda, Traditions and Order and Right Sector, protested outside the President's residency in Kiev-Holosiivskyi against the possible inspection of the Ukrainian positions by DPR separatists. The protesters spray-painted ""Impeachment"" on the fence. [size=about 250]"	0
40468	10 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	Solidarna Molod			Europe	Ukraine	Kiev City	Kiev		Kiev-Pecherskyi	50.427	30.5454	LIGA.net; Solidarna Molod	On 10 September 2020, people, including members of Solidarna Molod, protested outside the Ministry of Internal Affairs in Kiev-Pecherskyi demanding prompt and fair investigation into the attack on an activist and former political prisoner which happened on 8 September. [size=no report]	0
40469	10 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	Svoboda			Europe	Ukraine	Kiev City	Kiev		Kiev-Pecherskyi	50.427	30.5454	OSCE SMM-Ukraine; Svoboda; Liveuamap; Ukrinform; 24 Channel	On 10 September 2020, about 600-700 people, including members of Svoboda, protested outside the Presidential Office in Kiev-Pecherskyi against the possible inspection of the Ukrainian positions by DPR separatists. [size=about 600-700]	0
40551	10 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	Former Military Forces of Ukraine (2019-)			Europe	Ukraine	Donetsk	Mariupol Municipality		Mariupol	47.1298	37.571	0629.com	On 10 September 2020, about 300 people, including Donbas veterans, protested in Mariupol, Donetsk, against the possible inspection of the Ukrainian positions by DPR separatists. [size=about 300]	0
40472	10 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Odessa	Odessa Municipality		Odessa	46.4639	30.7386	National Corps	On 10 September 2020, people, including members of National Corps, protested in Odessa against the possible inspection of the Ukrainian positions by DPR separatists. [size=no report]	0
40461	10 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Dnipropetrovsk	Dnipro		Dnipro	48.4593	35.0386	National Corps	On 10 September 2020, dozens of people, including members of National Corps, protested in Dnipro against the possible inspection of the Ukrainian positions by DPR separatists. [size=dozens]	0
40463	10 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Ivano-Frankivsk	Ivano-Frankivsk Municipality		Ivano-Frankivsk	48.9215	24.7097	National Corps	On 10 September 2020, about 100 people, including members of National Corps, protested in Ivano-Frankivsk against the possible inspection of the Ukrainian positions by DPR separatists. [size=about 100]	0
40470	10 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Kirovohrad	Kropyvnytskyi		Kropyvnytskyi	48.5153	32.2545	National Corps	On 10 September 2020, about 20 people, including members of National Corps, protested in Kropyvnytskyi against the possible inspection of the Ukrainian positions by DPR separatists. [size=about 20]	0
40471	10 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Lviv	Lviv Municipality		Lviv	49.8407	24.0305	National Corps	On 10 September 2020, several hundred people, including members of National Corps, protested in Lviv against the possible inspection of the Ukrainian positions by DPR separatists. [size=several hundred]	0
40478	10 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Vinnytsia	Vinnytsia		Vinnytsia	49.2296	28.4659	National Corps	On 10 September 2020, people, including members of National Corps, protested in Vinnytsia against the possible inspection of the Ukrainian positions by DPR separatists. [size=no report]	0
40465	10 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	Traditions and Order; European Solidarity; Democratic Axe Party; National Corps Party; Former Military Forces of Ukraine (2019-); Freikorps; Right Sector			Europe	Ukraine	Kharkiv	Kharkiv		Kharkiv	49.9808	36.2527	Obyektiv Novosti; Tradition and Order; OSCE SMM-Ukraine; UA:Kharkiv	On 10 September 2020, about 200-300 people, including members of Traditions and Order, European Solidarity, Democratic Axe, National Corps, Freikorps, Right Sector and Donbas veterans, protested in Kharkiv against the possible inspection of the Ukrainian positions by DPR separatists. [size=about 200-300]	0
40476	10 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	Svoboda			Europe	Ukraine	Poltava	Poltava		Poltava	49.5937	34.5407	Svoboda	On 10 September 2020, more than 100 people, including members of Svoboda, protested in Poltava against the possible inspection of the Ukrainian positions by DPR separatists. [size=more than 100]	0
40477	10 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	Svoboda			Europe	Ukraine	Donetsk	Toretsk Municipality		Shumy	48.3802	37.9339	Svoboda	On 10 September 2020, about a dozen people, including members of Svoboda, protested in Shumy, Donetsk, against the possible inspection of the Ukrainian positions by DPR separatists. [size=about a dozen]	0
40483	09 September 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Lviv	Lviv Municipality		Lviv	49.8407	24.0305	OSCE SMM-Ukraine	On 9 September 2020, about 100 people protested in Lviv against the possible inspection of the Ukrainian positions by DPR separatists. [size=about 100]	0
40475	09 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	Labour Group (Ukraine); National Corps Party			Europe	Ukraine	Zaporizhia	Berdiansk		Berdiansk	46.7586	36.7845	National Corps	On 9 September 2020, port workers and members of National Corps protested in Berdiansk, Zaporizhia, against layoffs planned by the port administration. [size=no report]	0
40431	09 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Kiev City	Kiev		Kiev-Shevchenkivskyi	50.4646	30.4655	National Corps	On 9 September 2020, members of National Corps and eco-activists protested in Kiev-Shevchenkivskyi against construction near an architecture museum. [size=no report]	0
40429	09 September 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Chernivtsi	Chernivtsi Municipality		Chernivtsi	48.2915	25.9403	Novoye Vremya Ukraine; Segodnya	On 9 September 2020, about 150 parents protested in Chernivtsi against distance learning in schools caused by the coronavirus pandemic. [size=about 150]	0
40430	09 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	Right Sector			Europe	Ukraine	Kiev City	Kiev		Kiev	50.4496	30.5224	Right Sector	On 9 September 2020, members of Right Sector protested in Kiev against the construction of a new church under the Moscow Patriarchate. [size=no report]	0
40550	09 September 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Kharkiv	Kharkiv		Kharkiv	49.9808	36.2527	Obyektiv Novosti	On 9 September 2020, people protested in Kharkiv demanding that the authorities solve the problem with local plant's emissions. [size=no report]	0
40448	08 September 2020	Strategic developments	Disrupted weapons use	NAF: United Armed Forces of Novorossiya	Donbass People's Militia	Military Forces of Ukraine (2019-)		Europe	Ukraine	Donetsk	Bakhmut		Zaitseve	48.4292	38.0094	DPR Armed Forces Press Service	"Interception: On 8 September 2020, the Donbass People's Militia shot down a Ukrainian ""Mavic Pro"" drone near Zaitseve, Donetsk."	0
40549	08 September 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Odessa	Bilhorod-Dnistrovskyi		Bilhorod-Dnistrovskyi	46.1844	30.3447	Bessarabia INFORM	On 8 September 2020, about 100 people protested outside the central district hospital in Bilhorod-Dnistrovskyi against treatment of patients with coronavirus there. [size=no report]	0
40428	08 September 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Chernivtsi	Kitsman		Kitsman	48.4436	25.7668	Segodnya	On 8 September 2020, more than 20 people protested in Kitsman, Chernivtsi, against distance learning in schools caused by the coronavirus pandemic. [size=more than 20]	0
40426	08 September 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Ternopil	Buchach		Buchach	49.0625	25.388	Segodnya	On 8 September 2020, about 100 people protested in Buchach, Ternopil, against restrictions on the work of schools and kindergartens due to coronavirus lockdown. [size=about 100]	0
40467	08 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	Labour Group (Ukraine); Svoboda			Europe	Ukraine	Dnipropetrovsk	Kryvyi Rih		Kryvyi Rih	47.9093	33.3933	Svoboda	On 8 September 2020, coal miners and members of Svoboda protested in Kryvyi Rih, Dnipropetrovsk, demanding higher salary and better working conditions. [size=no report]	0
40427	08 September 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Kiev City	Kiev		Kiev-Pecherskyi	50.427	30.5454	UA:Pershiy	On 8 September 2020, people protested outside the Presidential Office in Kiev-Pecherskyi demanding that the funding of housing loan programmes be resumed. [size=no report]	0
40423	07 September 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Chernivtsi	Chernivtsi Municipality		Chernivtsi	48.2915	25.9403	Segodnya; 24 Channel	On 7 September 2020, about 100 parents protested in Chernivtsi against distance learning in schools caused by the coronavirus pandemic. [size=about 100]	0
40462	07 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	Labour Group (Ukraine)			Europe	Ukraine	Zaporizhia	Zaporizhia		Zaporizhia	47.8479	35.1602	061.ua	On 7 September 2020, dozens of entrepreneurs protested in Zaporizhia against the obligatory use of cash registers. [size=dozens]	0
40425	07 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Lviv	Zolochiv		Zolochiv	49.8057	24.8989	National Corps	On 7 September 2020, members of National Corps protested in Zolochiv, Lviv, against the construction of a Moscow Patriarchate's church in the town. [size=no report]	0
40459	07 September 2020	Strategic developments	Looting/property destruction	Unidentified Armed Group (Ukraine)		Civilians (Ukraine)	LGBT (Ukraine)	Europe	Ukraine	Kharkiv	Kharkiv		Kharkiv	49.9808	36.2527	Novoye Vremya Ukraine	"Property destruction: On 7 September 2020, unidentified individuals broke windows of an office of an LGBT organisation ""PrideHub"" in Kharkiv."	0
40424	07 September 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Rivne	Kostopil		Kostopil	50.8784	26.4519	Segodnya	On 7 September 2020, more than 100 parents protested in Kostopil, Rivne, against distance learning in schools caused by the coronavirus pandemic. [size=more than 100]	0
40422	06 September 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Kharkiv	Kharkiv		Kharkiv	49.9808	36.2527	UA:Pershiy	On 6 September 2020, about 300 people protested in Kharkiv against the prohibition to sit on grass in local parks and the aggressive behaviour of municipal guards. [size=about 300]	0
40456	06 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	Labour Group (Ukraine)			Europe	Ukraine	Ternopil	Ternopil		Ternopil	49.5559	25.6056	UA:Pershiy	On 6 September 2020, entrepreneurs protested in Ternopil against the possible closure of their businesses due to the increase in coronavirus cases. [size=no report]	0
40819	05 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	Protesters (Belarus)			Europe	Ukraine	Kiev City	Kiev		Kiev-Shevchenkivskyi	50.4646	30.4655	Svaboda.org	On 5 September 2020, people, including citizens of Belarus, protested in Kiev-Shevchenkivskyi in support of anti-governmental demonstration in Belarus. [size=no report]	0
40400	05 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Vinnytsia	Vinnytsia		Vinnytsia	49.2296	28.4659	National Corps	On 5 September 2020, members of National Corps protested in Vinnytsia demanding the resignation of the head of the local state environmental inspectorate department due to his ineffectiveness. [size=no report]	0
40399	04 September 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Zhytomyr	Zhytomyr		Zhytomyr	50.2649	28.6767	Segodnya	On 4 September 2020, people protested in Zhytomyr demanding responsibility for a suspect in attacks on women. [size=no report]	0
40385	04 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	Stop Corruption			Europe	Ukraine	Kiev City	Kiev		Kiev-Shevchenkivskyi	50.4646	30.4655	Stop Corruption	On 4 September 2020, about 20 people, including members of Stop Corruption, protested outside the Ministry of Culture in Kiev-Shevchenkivskyi against the illegal construction in central Kiev. [size=about 20]	0
40398	04 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Kiev City	Kiev		Kiev-Shevchenkivskyi	50.4646	30.4655	National Corps	On 4 September 2020, about 50 people, including members of National Corps, protested outside a court in Kiev-Shevchenkivskyi demanding the release of the suspects in the murder of journalist Pavel Sheremet. [size=about 50]	0
40548	04 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	Labour Group (Ukraine)			Europe	Ukraine	Dnipropetrovsk	Kryvyi Rih		Kryvyi Rih	47.9093	33.3933	Suspilne Media	On 4 September 2020, about 200 coal miners and their families protested in Kryvyi Rih in support of miners who went on strike and refused to rise to the surface after their shift. The protesters demand higher salaries and better work conditions. [size=about 200]	0
40378	03 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	Solidarna Molod			Europe	Ukraine	Kiev City	Kiev		Kiev	50.4496	30.5224	Solidarna Molod	On 3 September 2020, members of Solidarna Molod protested in Kiev against the withdrawal of a license from the Priamyi-FM radio station. [size=no report]	0
40387	03 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	Labour Group (Ukraine)			Europe	Ukraine	Kiev City	Kiev		Kiev-Pecherskyi	50.427	30.5454	Segodnya; 24 Channel	On 3 September 2020, people, including musicians, protested outside the Cabinet of Ministers in Kiev-Pecherskyi against restrictions on organising concerts and entertainment events due to the coronavirus lockdown. [size=no report]	0
40388	03 September 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Kiev City	Kiev		Kiev-Pecherskyi	50.427	30.5454	24 Channel; LIGA.net	On 3 September 2020, about 40 people protested outside the Presidential Office in Kiev-Pecherskyi demanding the dismissal of a judge accused of unprofessionalism and abuse of power. [size=about 40]	0
40389	03 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	Svoboda; National Corps Party; Democratic Axe Party			Europe	Ukraine	Kiev City	Kiev		Kiev-Pecherskyi	50.427	30.5454	Svoboda; 24 Channel; National Corps	"On 3 September 2020, people, including members of Svoboda, National Corps and Democratic Axe, protested in Kiev-Pecherskyi demanding the release of those involved in the attack on a bus with Patriots - For Life members. The protesters held banners ""Defending the country is not a crime"". [size=no report]"	0
40391	03 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party; Traditions and Order			Europe	Ukraine	Lviv	Lviv Municipality		Lviv	49.8407	24.0305	24 Channel; Tradition and Order; National Corps	On 3 September 2020, about 100 people, including members of National Corps and Traditions and Order, protested in Lviv demanding the release of those involved in the attack on a bus with Patriots - For Life members. [size=about 100]	0
40392	03 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Odessa	Odessa Municipality		Odessa	46.4639	30.7386	OSCE SMM-Ukraine; National Corps; 24 Channel	On 3 September 2020, about 40 people, including members of National Corps, protested in Odessa demanding the release of those involved in the attack on a bus with Patriots - For Life members. [size=about 40]	0
40384	03 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Ivano-Frankivsk	Ivano-Frankivsk Municipality		Ivano-Frankivsk	48.9215	24.7097	National Corps	On 3 September 2020, about 100 people, including members of National Corps, protested in Ivano-Frankivsk demanding the release of those involved in the attack on a bus with Patriots - For Life members. [size=about 100]	0
40382	03 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Chernivtsi	Chernivtsi Municipality		Chernivtsi	48.2915	25.9403	National Corps	On 3 September 2020, about a dozen people, including members of National Corps, protested in Chernivtsi demanding the release of those involved in the attack on a bus with Patriots - For Life members. [size=about a dozen]	0
40393	03 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Rivne	Rivne		Rivne	50.6231	26.2274	National Corps	On 3 September 2020, several dozen people, including members of National Corps, protested in Rivne demanding the release of those involved in the attack on a bus with Patriots - For Life members. [size=several dozen]	0
40390	03 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Kirovohrad	Kropyvnytskyi		Kropyvnytskyi	48.5153	32.2545	National Corps	On 3 September 2020, about a dozen people, including members of National Corps, protested in Kropyvnytskyi demanding the release of those involved in the attack on a bus with Patriots - For Life members. [size=about a dozen]	0
40396	03 September 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Zaporizhia	Zaporizhia		Zaporizhia	47.8479	35.1602	061.ua	"On 3 September 2020, several dozen people protested outside a police department in Zaporizhia demanding the release of those involved in the attack on a bus with Patriots - For Life members. The protesters held banners ""Defending the country is not a crime"". [size=several dozen]"	0
40397	03 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party; Democratic Axe Party; Svoboda; Right Sector; Right Youth; Edelweiss; Traditions and Order; Former Military Forces of Ukraine (2019-)			Europe	Ukraine	Zhytomyr	Zhytomyr		Zhytomyr	50.2649	28.6767	National Corps	On 3 September 2020, several dozen people, including members of National Corps, Democratic Axe, Svoboda, Right Sector, Right Youth, Edelweiss, Traditions and Order and Donbas veterans, protested in Zhytomyr demanding the release of those involved in the attack on a bus with Patriots - For Life members. [size=several dozen]	0
40395	03 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Ternopil	Ternopil		Ternopil	49.5559	25.6056	National Corps	"On 3 September 2020, over a dozen people, including members of National Corps, protested in Ternopil demanding the release of those involved in the attack on a bus with Patriots - For Life members. The protesters held banners ""Defending the country is not a crime"". [size=over a dozen]"	0
40383	03 September 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Dnipropetrovsk	Dnipro		Dnipro	48.4593	35.0386	24 Channel	On 3 September 2020, people protested in Dnipro demanding the release of those involved in the attack on a bus with Patriots - For Life members. [size=no report]	0
40381	03 September 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Cherkasy	Cherkasy		Cherkasy	49.4285	32.0621	24 Channel	On 3 September 2020, people protested in Cherkasy demanding the release of those involved in the attack on a bus with Patriots - For Life members. [size=no report]	0
40394	03 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	Traditions and Order			Europe	Ukraine	Sumy	Sumy		Sumy	50.9216	34.8003	Tradition and Order	On 3 September 2020, people, including members of Traditions and Order, protested in Sumy demanding the release of those involved in the attack on a bus with Patriots - For Life members. [size=no report]	0
40386	03 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	Traditions and Order; Right Sector; Freikorps; Former Military Forces of Ukraine (2019-)			Europe	Ukraine	Kharkiv	Kharkiv		Kharkiv	49.9808	36.2527	24 Channel; Tradition and Order; Obyektiv Novosti	On 3 September 2020, dozens of people, including members of Traditions and Order, Right Sector, Freikorps and Donbas veterans, protested in Kharkiv demanding the release of those involved in the attack on a bus with Patriots - For Life members. [size=dozens]	0
40547	03 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	Labour Group (Ukraine)			Europe	Ukraine	Dnipropetrovsk	Kryvyi Rih		Kryvyi Rih	47.9093	33.3933	Dnepr Vecherniy	On 3 September 2020, coal miners protested in Kryvyi Rih in support of miners who went on strike and refused to rise to the surface after their shift. The protesters demand higher salaries and better work conditions. [size=no report]	0
40380	02 September 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Kiev City	Kiev		Kiev-Pecherskyi	50.427	30.5454	Segodnya; 24 Channel	On 2 September 2020, owners of cars with foreign registration protested near the Parliament in Kiev-Pecherskyi demanding affordable custom clearance of cars. [size=no report]	0
40364	01 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	Democratic Axe Party			Europe	Ukraine	Kiev City	Kiev		Kiev-Shevchenkivskyi	50.4646	30.4655	Liveuamap; Demokratychna Sokyra; 24 Channel	On 1 September 2020, people, including members of Democratic Axe, protested outside the Supreme Council of Justice in Kiev-Shevchenkivskyi demanding the dismissal of a judge accused of unprofessionalism and abuse of power. [size=no report]	0
40372	01 September 2020	Strategic developments	Disrupted weapons use	Police Forces of Ukraine (2019-)		Unidentified Armed Group (Ukraine)		Europe	Ukraine	Luhansk	Novoaidarsky		Koliadivka	49.0912	39.21	Security Services of Ukraine; Liveuamap	Weapons seizure: On 1 September 2020, the police found and seized a cache of weapons in Koliadivka, Luhansk, consisting of two grenade launchers, 66 artillery shells, eight grenades, an anti-tank mine and over 7000 cartridges of various calibre.	0
40375	01 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	Labour Group (Ukraine)			Europe	Ukraine	Kiev City	Kiev		Kiev-Pecherskyi	50.427	30.5454	24 Channel; Novoye Vremya Ukraine; Ukrinform; Liveuamap	On 1 September 2020, several hundred people, including musicians and concert organisers, protested outside the Cabinet of Ministers in Kiev-Pecherskyi against restrictions on organising concerts and entertainment events due to the coronavirus lockdown. [size=several hundred]	0
40721	01 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	Traditions and Order			Europe	Ukraine	Odessa	Odessa Municipality		Odessa	46.4639	30.7386	Tradition and Order	On 1 September 2020, members of Traditions and Order protested outside a court in Odessa demanding the release of an activist arrested while protesting an LGBT march the day before. [size=no report]	0
40377	01 September 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Kiev City	Kiev		Kiev-Pecherskyi	50.427	30.5454	24 Channel	On 1 September 2020, people protested outside the Supreme Court in Kiev-Pecherskyi demanding that the court hearings in the case against activist Serhiy Sternenko be held in Kiev instead of Odessa. [size=no report]	0
40376	01 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	Students (Ukraine)			Europe	Ukraine	Kiev City	Kiev		Kiev-Pecherskyi	50.427	30.5454	24 Channel	On 1 September 2020, dozens of students protested outside the Cabinet of Ministers in Kiev-Pecherskyi demanding resignation of the acting Minister of Education Serhiy Shkarlet over plagiarism and corruption allegations. [size=dozens]	0
40374	01 September 2020	Protests	Peaceful protest	Protesters (Ukraine)	Labour Group (Ukraine)			Europe	Ukraine	Ivano-Frankivsk	Ivano-Frankivsk Municipality		Ivano-Frankivsk	48.9215	24.7097	Segodnya	On 1 September 2020, entrepreneurs protested in Ivano-Frankivsk demanding the permission to work amidst the coronavirus lockdown. [size=no report]	0
40369	31 August 2020	Strategic developments	Disrupted weapons use	Police Forces of Ukraine (2019-)		Unidentified Armed Group (Ukraine)		Europe	Ukraine	Kharkiv	Liubotyn Municipality		Liubotyn	49.9469	35.9291	UA:Pershiy; Ukraine General Newswire	Weapons seizure: Around 31 August 2020 (as reported), the police found and seized a cache of weapons in Liubotyn, Kharkiv, consisting of over five kilogrammes of TNT, seven kilogrammes of plastic explosives, 668 missiles, 62 000 cartridges of various calibre and other military equipment.	0
40370	31 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Labour Group (Ukraine)			Europe	Ukraine	Ivano-Frankivsk	Ivano-Frankivsk Municipality		Ivano-Frankivsk	48.9215	24.7097	24 Channel; Segodnya; LIGA.net; UA:Pershiy	On 31 August 2020, hundreds of people, including entrepreneurs, protested in Ivano-Frankivsk against the coronavirus-related restrictions on their work. [size=hundreds]	0
40371	31 August 2020	Protests	Protest with intervention	Protesters (Ukraine)		Police Forces of Ukraine (2019-)		Europe	Ukraine	Kiev City	Kiev		Kiev-Pecherskyi	50.427	30.5454	Stop Corruption	On 31 August 2020, people protested in Kiev-Pecherskyi against the Servant of the People party. The police dispersed the protesters. [size=no report]	0
40818	31 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Protesters (Belarus)			Europe	Ukraine	Kiev City	Kiev		Kiev-Shevchenkivskyi	50.4646	30.4655	Charter-97	On 31 August 2020, several dozen people, including citizens of Belarus, protested in Kiev-Shevchenkivskyi in support of anti-governmental demonstration in Belarus. The protesters burned the Russian flag. [size=several dozen]	0
40366	30 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Kiev City	Kiev		Kiev-Shevchenkivskyi	50.4646	30.4655	Liveuamap; Hromadske Radio; Novoye Vremya Ukraine	On 30 August 2020, several dozen people protested in Kiev-Shevchenkivskyi demanding free elections in Belarus. [size=several dozen]	0
40367	30 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Zaporizhia	Zaporizhia		Zaporizhia	47.8479	35.1602	061.ua; National Corps	On 30 August 2020, people, including members of National Corps, protested outside a court in Zaporizhia demanding the release of activists who damaged Opposition Platform - For Life campaigning tents. [size=no report]	0
40368	30 August 2020	Protests	Protest with intervention	Protesters (Ukraine)	LGBT (Ukraine); Police Forces of Ukraine (2019-)	Rioters (Ukraine)	Traditions and Order; National Corps Party	Europe	Ukraine	Odessa	Odessa Municipality		Odessa	46.4639	30.7386	Ukraine General Newswire; OSCE SMM-Ukraine; Segodnya; Interfax	On 30 August 2020, about 30 people held a march in Odessa in support of LGBT rights. About 100 people, including members of Traditions and Order and National Corps, sprayed gas at the marchers and clashed with the police guarding the protesters. Two police officers were wounded, 16 people were arrested. [size=about 130]	0
40266	29 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Lviv	Lviv Municipality		Lviv	49.8407	24.0305	24 Channel; National Corps	On 29 August 2020, about 30 people, including members of National Corps, protested outside a police department in Lviv demanding the release of those who attacked the bus with Patriots - For Life members and the prohibition of pro-Russian parties in Ukraine. [size=about 30]	0
40267	29 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Kiev City	Kiev		Kiev	50.4496	30.5224	24 Channel; National Corps	On 29 August 2020, people, including members of National Corps, protested outside a police department in Kiev demanding the release of those who attacked the bus with Patriots - For Life members and the prohibition of pro-Russian parties in Ukraine. [size=no report]	0
40268	29 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Volyn	Lutsk		Lutsk	50.7593	25.3424	24 Channel; National Corps	On 29 August 2020, people, including members of National Corps, protested outside a police department in Lutsk demanding the release of those who attacked the bus with Patriots - For Life members and the prohibition of pro-Russian parties in Ukraine. [size=no report]	0
40269	29 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Zhytomyr	Zhytomyr		Zhytomyr	50.2649	28.6767	24 Channel; National Corps	On 29 August 2020, people, including members of National Corps, protested outside a police department in Zhytomyr demanding the release of those who attacked the bus with Patriots - For Life members and the prohibition of pro-Russian parties in Ukraine. [size=no report]	0
40270	29 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Vinnytsia	Vinnytsia		Vinnytsia	49.2296	28.4659	National Corps; 24 Channel	On 29 August 2020, people, including members of National Corps, protested outside a police department in Vinnytsia demanding the release of those who attacked the bus with Patriots - For Life members and the prohibition of pro-Russian parties in Ukraine. [size=no report]	0
40271	29 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Kharkiv	Kharkiv		Kharkiv	49.9808	36.2527	24 Channel; National Corps	On 29 August 2020, people, including members of National Corps, protested outside a police department in Kharkiv demanding the release of those who attacked the bus with Patriots - For Life members and the prohibition of pro-Russian parties in Ukraine. [size=no report]	0
